"","Year","Index","Q25","Q975","Stratum"
"4006",1967,36.3669884257902,6.8860537591322,129.106026697669,"40_-79"
"4007",1968,28.2795425096328,6.02217187644452,86.4484830540871,"40_-79"
"4008",1969,15.4405780961495,3.68441780158484,53.5535720468316,"40_-79"
"4009",1970,9.10075037947147,2.35837413412795,28.4665925919642,"40_-79"
"4010",1971,9.03454842233468,2.02445905373847,29.3813534765714,"40_-79"
"4011",1972,11.4257300144517,2.67530551106001,43.2812618376933,"40_-79"
"4012",1973,7.85810527245623,1.76025434482515,25.9544074133722,"40_-79"
"4013",1974,5.5150222011964,1.46314136998531,16.9121698416557,"40_-79"
"4014",1975,5.09904739730934,1.11905496292358,16.6003704827187,"40_-79"
"4015",1976,4.55299782086445,1.24967892955761,12.2463992174619,"40_-79"
"4016",1977,5.18827712100755,2.04549074626056,12.6998749768935,"40_-79"
"4017",1978,3.91223089960847,1.31924516475654,10.3070267024776,"40_-79"
"4018",1979,3.45726774410127,0.772215822043262,10.127592355524,"40_-79"
"4019",1980,2.75645070005781,0.914783687496223,7.37049141027963,"40_-79"
"4020",1981,3.04884950309534,1.06339547808583,7.28234837527189,"40_-79"
"4021",1982,1.70275099034392,0.383759676178854,4.00702776098721,"40_-79"
"4022",1983,1.98009010631576,0.603394754149807,4.62686375050199,"40_-79"
"4023",1984,2.56345184063811,0.818577090079287,7.34027378100597,"40_-79"
"4024",1985,2.53000772344365,1.0239225002467,6.64763546406323,"40_-79"
"4025",1986,3.09341816683458,1.24691482084954,6.73993064419067,"40_-79"
"4026",1987,3.2895290587124,1.10561569650958,8.5889773821028,"40_-79"
"4027",1988,2.76966768931669,0.803386919034371,6.71860493959419,"40_-79"
"4028",1989,2.75447499874618,0.865508846258977,6.99308612694515,"40_-79"
"4029",1990,1.93799121252319,0.434273157813836,5.09849447147238,"40_-79"
"4030",1991,1.37088797869347,0.289630776190147,3.60931002853936,"40_-79"
"4031",1992,1.08924866490846,0.200914147797686,2.88143378046151,"40_-79"
"4032",1993,0.706290716286669,0.109601639860156,1.87469603501704,"40_-79"
"4033",1994,0.700478758423548,0.12080583027873,1.96014319973823,"40_-79"
"4034",1995,0.765859709126979,0.154212308873079,1.91315295453026,"40_-79"
"4035",1996,0.880785219762314,0.20366946703065,2.28464382928823,"40_-79"
"4036",1997,1.12314853697406,0.286059061623311,3.29686063206554,"40_-79"
"4037",1998,1.01033208328627,0.215259741051848,2.73805762224973,"40_-79"
"4038",1999,0.896655133376951,0.183720319128799,3.19038064662638,"40_-79"
"4039",2000,0.658027035231441,0.0784511714305558,2.08696198512205,"40_-79"
"4040",2001,0.632644834412899,0.115773357975617,1.9900338855761,"40_-79"
"4041",2002,0.541264060588956,0.0964252777854997,1.69822157845456,"40_-79"
"4042",2003,0.64351610177499,0.156900718935952,1.8197115881054,"40_-79"
"4043",2004,0.631589156537637,0.127658699257973,1.9100365852245,"40_-79"
"4044",2005,0.781796167282558,0.180662282613334,1.89317965547026,"40_-79"
"4045",2006,0.82100973838696,0.189856351126566,2.3901770047758,"40_-79"
"4046",2007,0.994295106979882,0.176801357049852,2.82906355633275,"40_-79"
"4047",2008,1.23248695698077,0.215570444011425,4.05288548688305,"40_-79"
"4048",2009,1.92974598773412,0.372925149495688,8.16706186212837,"40_-79"
"4049",2010,3.25354010993779,0.540813207711716,14.5193276530982,"40_-79"
"4050",2011,1.66219228231862,0.287089051388148,5.88292076597512,"40_-79"
"4051",2012,1.40912751167875,0.214243612458726,4.94451414221657,"40_-79"
"4052",2013,1.13450117656461,0.204688793855638,3.68322357098195,"40_-79"
"4053",2014,1.14076392633326,0.202635248760608,3.45236268089206,"40_-79"
"4054",2015,1.08899484249719,0.246450228955088,3.23385975175165,"40_-79"
"4055",2016,0.915840672989623,0.187123934700295,3.20675052380898,"40_-79"
"4056",2017,1.03677516659245,0.210456812653996,3.9391349434933,"40_-79"
"4057",1966,8.1247660771255,1.05797113772816,27.2829546734768,"40_-77"
"4058",1967,7.27004671223797,1.67498793751491,20.2927126810688,"40_-77"
"4059",1968,10.3080248539806,3.18911189144662,28.3220147847024,"40_-77"
"4060",1969,11.0760444718893,3.5829294122383,30.037183961108,"40_-77"
"4061",1970,11.6761687874952,3.89161124042048,31.2228421716952,"40_-77"
"4062",1971,15.7020844893584,5.6111924541486,45.3117517260236,"40_-77"
"4063",1972,17.078978803115,5.80530271176367,44.1757295954314,"40_-77"
"4064",1973,14.2504188846679,5.38231346205332,31.199368313967,"40_-77"
"4065",1974,13.9433824940049,5.63550547482224,36.991478155406,"40_-77"
"4066",1975,11.7428703034162,4.72343886999659,27.8863490303255,"40_-77"
"4067",1976,10.2302293586307,3.60202943586329,24.4860727755088,"40_-77"
"4068",1977,9.01309245283421,3.37767060601496,22.613420114368,"40_-77"
"4069",1978,8.87994518609196,3.03998980835532,20.3501350099396,"40_-77"
"4070",1979,5.71024315231815,2.14621964686998,13.3716932429615,"40_-77"
